customer_id,signup_date,city,acquisition_channel,state,zone,tier,first_purchase_date
C104370,2024-02-26,Dehradun,Organic Search,Uttarakhand,North,3,2023-10-13
C104371,2023-09-06,Ranchi,Organic Search,Jharkhand,East,3,
C104372,2023-09-14,Ranchi,Paid Social,Jharkhand,East,3,2023-08-24
C104373,2024-04-29,Jaipur,Organic Search,Rajasthan,North,2,
C104374,2025-01-07,Surat,Referral,Gujarat,West,2,2023-11-17
C104375,2023-07-11,Indore,Influencer,Madhya Pradesh,Central,2,2023-11-27
C104376,2024-05-13,Noida,Paid Social,Uttar Pradesh,North,1,2024-04-30
C104377,2024-03-20,Madurai,Organic Search,Tamil Nadu,South,3,2024-05-14
C104378,2025-02-07,Coimbatore,Referral,Tamil Nadu,South,2,
C104379,2023-10-02,Bengaluru,Offline-to-Online,Karnataka,South,1,2024-03-16
C104380,2024-10-02,Madurai,Organic Search,Tamil Nadu,South,3,2024-03-22
C104381,2024-02-26,Jodhpur,Organic Search,Rajasthan,North,3,2024-02-28
C104382,2024-09-27,Vijayawada,Organic Search,Andhra Pradesh,South,3,2024-10-28
C104383,2025-01-02,Madurai,Organic Search,Tamil Nadu,South,3,2023-05-17
C104384,2025-01-03,Bhubaneswar,Organic Search,Odisha,East,2,
C104385,2025-01-14,Chennai,Paid Social,Tamil Nadu,South,1,2023-08-03
C104386,2024-02-02,Guwahati,Organic Search,Assam,East,3,2023-06-22
C104387,2024-01-19,Mumbai,Organic Search,Maharashtra,West,1,2024-06-05
C104388,2023-09-01,Guwahati,Paid Social,Assam,East,3,2023-04-03
C104389,2024-01-02,Guwahati,Organic Search,Assam,East,3,2023-04-03
C104390,2023-08-28,Bhubaneswar,Paid Social,Odisha,East,2,2024-05-08
C104391,2024-12-12,Kochi,Paid Social,Kerala,South,2,2023-09-07
C104392,2023-06-06,Pune,Organic Search,Maharashtra,West,1,
C104393,2023-11-08,Delhi,Offline-to-Online,Delhi,North,1,2023-04-23
C104394,2024-12-16,Bhopal,Referral,Madhya Pradesh,Central,2,2023-05-26
C104395,2024-12-04,Bhubaneswar,Influencer,Odisha,East,2,2023-11-27
C104396,2025-03-19,Vijayawada,Organic Search,Andhra Pradesh,South,3,
C104397,2024-04-11,Kolkata,Paid Social,West Bengal,East,1,2023-08-20
C104398,2023-06-03,Nagpur,Organic Search,Maharashtra,West,2,2023-04-19
C104399,2024-12-25,Agra,Influencer,Uttar Pradesh,North,3,2023-06-20
C104400,2024-01-28,Jaipur,Offline-to-Online,Rajasthan,North,2,2023-12-19
C104401,2024-12-07,Noida,Paid Social,Uttar Pradesh,North,1,2023-10-20
C104402,2023-04-29,Nashik,Paid Social,Maharashtra,West,3,2024-01-21
C104403,2023-05-20,Bhubaneswar,Organic Search,Odisha,East,2,2023-08-17
C104404,2024-08-29,Jodhpur,Referral,Rajasthan,North,3,2024-05-29
C104405,2024-10-18,Jodhpur,Offline-to-Online,Rajasthan,North,3,2023-09-01
C104406,2024-08-07,Chandigarh,Organic Search,Punjab,North,2,2023-05-19
C104407,2024-07-20,Hyderabad,Offline-to-Online,Telangana,South,1,2023-04-19
C104408,2024-08-29,Bhopal,Offline-to-Online,Madhya Pradesh,Central,2,2023-05-13
C104409,2023-09-09,Guwahati,Influencer,Assam,East,3,2023-07-22
C104410,2023-06-26,Mumbai,Organic Search,Maharashtra,West,1,2024-04-18
C104411,2024-03-17,Chandigarh,Referral,Punjab,North,2,2024-08-10
C104412,2024-07-29,Bhubaneswar,Paid Social,Odisha,East,2,2024-11-20
C104413,2023-12-28,Chandigarh,Referral,Punjab,North,2,2024-03-31
C104414,2023-10-27,Bengaluru,Organic Search,Karnataka,South,1,2023-07-08
C104415,2024-05-25,Pune,Influencer,Maharashtra,West,1,2023-06-19
C104416,2024-04-29,Indore,Paid Social,Madhya Pradesh,Central,2,2023-04-27
C104417,2024-01-13,Jaipur,Paid Social,Rajasthan,North,2,2023-08-18
C104418,2025-02-24,Raipur,Organic Search,Chhattisgarh,Central,3,2023-04-14
C104419,2025-03-04,Madurai,Referral,Tamil Nadu,South,3,2023-04-29
C104420,2023-06-05,Indore,Referral,Madhya Pradesh,Central,2,2023-04-26
C104421,2024-06-16,Ahmedabad,Paid Social,Gujarat,West,1,2023-08-08
C104422,2023-12-18,Dehradun,Organic Search,Uttarakhand,North,3,2023-07-12
C104423,2024-03-07,Coimbatore,Paid Social,Tamil Nadu,South,2,2023-04-19
C104424,2023-05-12,Surat,Referral,Gujarat,West,2,2025-02-22
C104425,2023-07-16,Madurai,Organic Search,Tamil Nadu,South,3,2023-09-20
C104426,2023-05-19,Agra,Referral,Uttar Pradesh,North,3,
C104427,2023-09-04,Jodhpur,Referral,Rajasthan,North,3,
C104428,2024-09-28,Bengaluru,Paid Social,Karnataka,South,1,2023-10-16
C104429,2023-07-14,Raipur,Influencer,Chhattisgarh,Central,3,2023-06-11
C104430,2025-02-03,Noida,Referral,Uttar Pradesh,North,1,2024-02-17
C104431,2024-12-22,Lucknow,Referral,Uttar Pradesh,North,2,
C104432,2024-01-14,Vijayawada,Paid Social,Andhra Pradesh,South,3,2024-02-28
C104433,2024-10-23,Noida,Organic Search,Uttar Pradesh,North,1,2023-07-09
C104434,2025-03-08,Chennai,Offline-to-Online,Tamil Nadu,South,1,
C104435,2023-08-25,Ranchi,Influencer,Jharkhand,East,3,2023-06-10
C104436,2024-08-06,Vijayawada,Paid Social,Andhra Pradesh,South,3,2023-12-26
C104437,2024-06-06,Guwahati,Influencer,Assam,East,3,2023-12-07
C104438,2024-02-16,Patna,Paid Social,Bihar,East,2,2023-04-13
C104439,2024-01-29,Patna,Paid Social,Bihar,East,2,2023-07-07
C104440,2023-07-23,Kochi,Offline-to-Online,Kerala,South,2,2024-09-02
C104441,2024-09-27,Mumbai,Influencer,Maharashtra,West,1,2024-08-11
C104442,2023-11-13,Coimbatore,Paid Social,Tamil Nadu,South,2,2023-04-09
C104443,2024-05-08,Nagpur,Paid Social,Maharashtra,West,2,2023-04-21
C104444,2025-02-24,Ahmedabad,Influencer,Gujarat,West,1,2023-06-22
C104445,2024-03-16,Ahmedabad,Paid Social,Gujarat,West,1,2023-05-25
C104446,2024-02-20,Jaipur,Referral,Rajasthan,North,2,2024-01-16
C104447,2025-02-27,Jaipur,Paid Social,Rajasthan,North,2,2024-05-10
C104448,2024-08-20,Guwahati,Organic Search,Assam,East,3,2023-05-05
C104449,2024-08-12,Ranchi,Paid Social,Jharkhand,East,3,2023-05-16
C104450,2023-12-05,Gurgaon,Referral,Haryana,North,1,2023-05-24
C104451,2024-09-24,Surat,Referral,Gujarat,West,2,2023-09-18
C104452,2024-04-07,Dehradun,Influencer,Uttarakhand,North,3,2023-04-15
C104453,2024-07-27,Delhi,Organic Search,Delhi,North,1,2023-11-23
C104454,2024-04-21,Bengaluru,Organic Search,Karnataka,South,1,2023-05-25
C104455,2023-07-17,Hyderabad,Organic Search,Telangana,South,1,2024-04-14
C104456,2025-01-30,Nashik,Paid Social,Maharashtra,West,3,2023-07-01
C104457,2024-10-23,Chandigarh,Referral,Punjab,North,2,2024-07-08
C104458,2025-03-11,Kochi,Organic Search,Kerala,South,2,2023-04-01
C104459,2024-02-13,Dehradun,Paid Social,Uttarakhand,North,3,2023-12-26
C104460,2024-01-24,Indore,Referral,Madhya Pradesh,Central,2,2023-07-28
C104461,2023-09-14,Gurgaon,Offline-to-Online,Haryana,North,1,
C104462,2024-02-12,Jaipur,Organic Search,Rajasthan,North,2,
C104463,2024-02-27,Chandigarh,Influencer,Punjab,North,2,2023-09-25
C104464,2023-10-31,Lucknow,Referral,Uttar Pradesh,North,2,
C104465,2024-01-10,Jodhpur,Referral,Rajasthan,North,3,2024-03-06
C104466,2024-02-03,Noida,Organic Search,Uttar Pradesh,North,1,2023-12-01
C104467,2025-01-20,Surat,Paid Social,Gujarat,West,2,2024-08-30
C104468,2024-05-24,Coimbatore,Influencer,Tamil Nadu,South,2,2023-07-02
C104469,2024-12-31,Surat,Referral,Gujarat,West,2,2025-02-12
C104470,2023-06-09,Indore,Influencer,Madhya Pradesh,Central,2,2023-04-17
C104471,2023-11-05,Hyderabad,Paid Social,Telangana,South,1,2023-04-18
C104472,2025-03-09,Patna,Organic Search,Bihar,East,2,2024-01-05
C104473,2023-06-09,Pune,Organic Search,Maharashtra,West,1,2023-05-09
C104474,2023-07-03,Mumbai,Paid Social,Maharashtra,West,1,2023-07-10
C104475,2024-07-11,Surat,Referral,Gujarat,West,2,2023-07-28
C104476,2024-01-31,Gurgaon,Influencer,Haryana,North,1,2023-07-30
C104477,2023-11-10,Ranchi,Offline-to-Online,Jharkhand,East,3,2023-08-03
C104478,2024-09-05,Nagpur,Organic Search,Maharashtra,West,2,
C104479,2024-09-05,Indore,Paid Social,Madhya Pradesh,Central,2,2023-05-27
C104480,2023-11-04,Ranchi,Organic Search,Jharkhand,East,3,2024-04-01
C104481,2024-07-24,Delhi,Organic Search,Delhi,North,1,
C104482,2024-05-30,Noida,Referral,Uttar Pradesh,North,1,2024-01-15
C104483,2025-01-14,Hyderabad,Offline-to-Online,Telangana,South,1,2023-05-31
C104484,2023-07-02,Guwahati,Offline-to-Online,Assam,East,3,2023-05-05
C104485,2023-12-14,Agra,Paid Social,Uttar Pradesh,North,3,2023-06-20
C104486,2024-08-09,Surat,Offline-to-Online,Gujarat,West,2,2024-03-05
C104487,2023-05-18,Agra,Influencer,Uttar Pradesh,North,3,2024-10-22
C104488,2025-01-14,Kochi,Influencer,Kerala,South,2,2023-08-30
C104489,2025-03-16,Noida,Organic Search,Uttar Pradesh,North,1,2025-01-21
C104490,2024-03-01,Jaipur,Paid Social,Rajasthan,North,2,2023-11-03
C104491,2024-12-07,Patna,Paid Social,Bihar,East,2,2024-05-15
C104492,2023-12-28,Nashik,Influencer,Maharashtra,West,3,2025-03-30
C104493,2025-03-06,Ranchi,Influencer,Jharkhand,East,3,2024-05-13
C104494,2023-11-26,Jaipur,Organic Search,Rajasthan,North,2,2023-08-11
C104495,2023-04-09,Ahmedabad,Paid Social,Gujarat,West,1,2023-05-12
C104496,2023-07-02,Coimbatore,Offline-to-Online,Tamil Nadu,South,2,2023-12-26
C104497,2024-06-02,Kolkata,Organic Search,West Bengal,East,1,2023-06-22
C104498,2023-05-25,Jaipur,Organic Search,Rajasthan,North,2,2025-01-03
C104499,2025-03-22,Gurgaon,Influencer,Haryana,North,1,2024-01-10
C104500,2024-09-18,Coimbatore,Paid Social,Tamil Nadu,South,2,2025-01-03
C104501,2024-08-11,Indore,Organic Search,Madhya Pradesh,Central,2,2023-06-25
C104502,2024-09-15,Noida,Influencer,Uttar Pradesh,North,1,2023-08-27
C104503,2024-05-05,Madurai,Offline-to-Online,Tamil Nadu,South,3,2023-05-30
C104504,2025-02-03,Jodhpur,Organic Search,Rajasthan,North,3,2024-01-21
C104505,2024-11-03,Noida,Organic Search,Uttar Pradesh,North,1,2023-08-10
C104506,2024-05-14,Ranchi,Offline-to-Online,Jharkhand,East,3,2023-11-23
C104507,2024-01-26,Madurai,Influencer,Tamil Nadu,South,3,2024-02-14
C104508,2023-09-23,Bengaluru,Organic Search,Karnataka,South,1,
C104509,2024-02-20,Guwahati,Offline-to-Online,Assam,East,3,2023-12-23
C104510,2024-03-19,Vadodara,Offline-to-Online,Gujarat,West,3,2024-07-14
C104511,2023-07-16,Bhopal,Influencer,Madhya Pradesh,Central,2,2023-08-11
C104512,2025-02-23,Gurgaon,Organic Search,Haryana,North,1,
C104513,2024-01-05,Mumbai,Organic Search,Maharashtra,West,1,2024-07-10
C104514,2024-07-25,Chandigarh,Paid Social,Punjab,North,2,2024-05-26
C104515,2023-06-29,Pune,Influencer,Maharashtra,West,1,2023-05-08
C104516,2024-08-01,Bengaluru,Organic Search,Karnataka,South,1,2023-07-18
C104517,2024-09-26,Guwahati,Organic Search,Assam,East,3,2023-04-13
C104518,2023-07-15,Chennai,Referral,Tamil Nadu,South,1,2023-05-15
C104519,2025-03-20,Ranchi,Organic Search,Jharkhand,East,3,2023-08-02
C104520,2023-10-12,Jaipur,Paid Social,Rajasthan,North,2,2023-07-06
C104521,2024-01-09,Agra,Referral,Uttar Pradesh,North,3,2024-05-23
C104522,2024-11-17,Pune,Organic Search,Maharashtra,West,1,2023-07-02
C104523,2024-03-07,Agra,Paid Social,Uttar Pradesh,North,3,2023-05-22
C104524,2025-01-30,Vadodara,Influencer,Gujarat,West,3,2024-04-07
C104525,2023-12-19,Mumbai,Organic Search,Maharashtra,West,1,2023-06-13
C104526,2024-02-19,Madurai,Paid Social,Tamil Nadu,South,3,2023-04-06
C104527,2024-10-23,Gurgaon,Organic Search,Haryana,North,1,2023-08-29
C104528,2025-01-21,Patna,Influencer,Bihar,East,2,2023-07-12
C104529,2025-02-02,Guwahati,Organic Search,Assam,East,3,2023-04-24
C104530,2024-01-29,Bhubaneswar,Offline-to-Online,Odisha,East,2,2024-06-06
C104531,2024-07-19,Surat,Organic Search,Gujarat,West,2,2023-11-17
C104532,2024-04-30,Agra,Offline-to-Online,Uttar Pradesh,North,3,2024-01-05
C104533,2024-10-14,Ranchi,Paid Social,Jharkhand,East,3,2023-05-17
C104534,2023-12-10,Kochi,Paid Social,Kerala,South,2,2023-06-23
C104535,2025-01-10,Bengaluru,Referral,Karnataka,South,1,2023-12-29
C104536,2024-11-04,Lucknow,Organic Search,Uttar Pradesh,North,2,2023-05-29
C104537,2023-10-23,Nashik,Offline-to-Online,Maharashtra,West,3,2023-10-03
C104538,2024-02-19,Bhopal,Paid Social,Madhya Pradesh,Central,2,2023-04-23
C104539,2024-03-07,Bengaluru,Organic Search,Karnataka,South,1,2023-05-26
C104540,2025-02-25,Lucknow,Offline-to-Online,Uttar Pradesh,North,2,2023-09-13
C104541,2024-05-31,Hyderabad,Paid Social,Telangana,South,1,
C104542,2024-09-09,Lucknow,Referral,Uttar Pradesh,North,2,2024-11-21
C104543,2025-02-26,Noida,Organic Search,Uttar Pradesh,North,1,2023-08-10
C104544,2024-04-20,Chennai,Influencer,Tamil Nadu,South,1,2023-11-24
C104545,2025-03-05,Madurai,Organic Search,Tamil Nadu,South,3,2023-08-14
C104546,2024-02-01,Lucknow,Organic Search,Uttar Pradesh,North,2,2023-07-09
C104547,2023-04-20,Indore,Offline-to-Online,Madhya Pradesh,Central,2,2023-07-06
C104548,2023-08-10,Raipur,Influencer,Chhattisgarh,Central,3,2023-04-05
C104549,2024-10-23,Kolkata,Organic Search,West Bengal,East,1,2023-04-23
C104550,2024-04-09,Jodhpur,Paid Social,Rajasthan,North,3,2023-11-01
C104551,2025-01-07,Nagpur,Paid Social,Maharashtra,West,2,2023-06-25
C104552,2024-07-20,Ranchi,Influencer,Jharkhand,East,3,2023-07-16
C104553,2024-10-19,Kolkata,Offline-to-Online,West Bengal,East,1,2023-04-14
C104554,2024-03-19,Raipur,Organic Search,Chhattisgarh,Central,3,2023-09-04
C104555,2024-08-23,Ahmedabad,Influencer,Gujarat,West,1,
C104556,2024-10-26,Jaipur,Referral,Rajasthan,North,2,2023-06-25
C104557,2024-04-06,Delhi,Organic Search,Delhi,North,1,2024-04-02
C104558,2024-06-23,Chandigarh,Organic Search,Punjab,North,2,2023-12-31
C104559,2025-01-13,Raipur,Paid Social,Chhattisgarh,Central,3,2023-05-22
C104560,2025-02-25,Vijayawada,Paid Social,Andhra Pradesh,South,3,2023-04-13
C104561,2024-03-17,Nashik,Offline-to-Online,Maharashtra,West,3,2024-03-17
C104562,2023-06-30,Pune,Organic Search,Maharashtra,West,1,2024-02-01
C104563,2025-01-12,Dehradun,Referral,Uttarakhand,North,3,
C104564,2024-05-25,Chandigarh,Paid Social,Punjab,North,2,2024-01-31
C104565,2025-03-17,Ranchi,Offline-to-Online,Jharkhand,East,3,2023-04-29
C104566,2024-12-01,Madurai,Influencer,Tamil Nadu,South,3,2025-03-07
C104567,2024-03-30,Gurgaon,Influencer,Haryana,North,1,
C104568,2025-01-16,Nagpur,Organic Search,Maharashtra,West,2,2024-08-11
C104569,2024-07-29,Noida,Influencer,Uttar Pradesh,North,1,2024-02-18
C104570,2024-11-04,Vadodara,Paid Social,Gujarat,West,3,2023-06-16
C104571,2025-02-03,Nagpur,Influencer,Maharashtra,West,2,
C104572,2024-08-18,Kolkata,Paid Social,West Bengal,East,1,2023-07-31
C104573,2025-03-06,Agra,Paid Social,Uttar Pradesh,North,3,2025-01-10
C104574,2024-04-21,Gurgaon,Paid Social,Haryana,North,1,2023-04-18
C104575,2024-04-07,Pune,Paid Social,Maharashtra,West,1,2023-07-08
C104576,2024-09-23,Chennai,Paid Social,Tamil Nadu,South,1,2023-11-10
C104577,2024-04-26,Guwahati,Paid Social,Assam,East,3,2023-05-29
C104578,2024-10-31,Patna,Influencer,Bihar,East,2,2023-11-02
C104579,2024-07-19,Patna,Influencer,Bihar,East,2,2024-03-07
C104580,2024-11-20,Gurgaon,Offline-to-Online,Haryana,North,1,2023-04-06
C104581,2025-01-03,Mumbai,Organic Search,Maharashtra,West,1,2023-05-29
C104582,2024-08-11,Ranchi,Paid Social,Jharkhand,East,3,2023-08-21
C104583,2025-02-18,Nashik,Organic Search,Maharashtra,West,3,2024-10-29
C104584,2024-12-11,Delhi,Organic Search,Delhi,North,1,2024-05-21
C104585,2025-01-20,Kochi,Referral,Kerala,South,2,
C104586,2023-04-29,Chennai,Referral,Tamil Nadu,South,1,2023-07-04
C104587,2023-04-23,Gurgaon,Influencer,Haryana,North,1,
C104588,2024-09-20,Vadodara,Organic Search,Gujarat,West,3,2023-09-04
C104589,2024-03-04,Lucknow,Organic Search,Uttar Pradesh,North,2,2023-08-13
C104590,2025-01-28,Jaipur,Paid Social,Rajasthan,North,2,2023-09-11
C104591,2024-04-17,Pune,Paid Social,Maharashtra,West,1,2023-04-07
C104592,2024-11-21,Hyderabad,Organic Search,Telangana,South,1,2023-05-03
C104593,2023-12-26,Kolkata,Referral,West Bengal,East,1,2023-05-12
C104594,2024-09-17,Gurgaon,Influencer,Haryana,North,1,2024-05-24
C104595,2025-02-11,Raipur,Paid Social,Chhattisgarh,Central,3,2023-06-22
C104596,2025-01-22,Nagpur,Offline-to-Online,Maharashtra,West,2,2023-05-17
C104597,2024-03-29,Jodhpur,Influencer,Rajasthan,North,3,2023-04-27
C104598,2024-06-17,Chennai,Influencer,Tamil Nadu,South,1,2024-07-25
C104599,2024-07-22,Ranchi,Paid Social,Jharkhand,East,3,2023-04-30
C104600,2024-03-13,Patna,Influencer,Bihar,East,2,2023-08-11
C104601,2024-06-19,Delhi,Paid Social,Delhi,North,1,2024-04-09
C104602,2025-03-14,Vadodara,Paid Social,Gujarat,West,3,2023-08-29
C104603,2025-01-31,Kochi,Influencer,Kerala,South,2,2023-08-01
C104604,2024-02-19,Pune,Influencer,Maharashtra,West,1,2023-04-28
C104605,2024-10-18,Nagpur,Paid Social,Maharashtra,West,2,2024-01-31
C104606,2025-03-06,Hyderabad,Paid Social,Telangana,South,1,2023-04-04
C104607,2024-03-26,Chandigarh,Referral,Punjab,North,2,
C104608,2025-01-15,Jodhpur,Referral,Rajasthan,North,3,2024-08-16
C104609,2024-12-19,Guwahati,Offline-to-Online,Assam,East,3,2023-10-27
C104610,2025-02-04,Vijayawada,Organic Search,Andhra Pradesh,South,3,2024-09-18
C104611,2023-07-21,Ranchi,Paid Social,Jharkhand,East,3,2023-09-12
C104612,2025-02-22,Kolkata,Influencer,West Bengal,East,1,2023-08-09
C104613,2025-03-22,Ahmedabad,Organic Search,Gujarat,West,1,2023-11-19
C104614,2023-12-22,Gurgaon,Influencer,Haryana,North,1,
C104615,2024-09-19,Bhopal,Paid Social,Madhya Pradesh,Central,2,2023-07-04
C104616,2023-07-27,Coimbatore,Paid Social,Tamil Nadu,South,2,2024-05-18
C104617,2024-09-01,Bhopal,Influencer,Madhya Pradesh,Central,2,2023-09-10
C104618,2024-11-01,Jodhpur,Organic Search,Rajasthan,North,3,2023-05-27
C104619,2024-11-22,Pune,Influencer,Maharashtra,West,1,
C104620,2025-01-19,Kolkata,Influencer,West Bengal,East,1,2023-08-21
C104621,2024-02-02,Bhubaneswar,Organic Search,Odisha,East,2,2023-06-23
C104622,2023-08-25,Nashik,Influencer,Maharashtra,West,3,2024-01-31
C104623,2024-12-30,Bhopal,Referral,Madhya Pradesh,Central,2,2023-05-14
C104624,2023-05-08,Gurgaon,Referral,Haryana,North,1,2023-12-05
C104625,2023-12-14,Madurai,Referral,Tamil Nadu,South,3,2024-09-11
C104626,2023-12-18,Delhi,Organic Search,Delhi,North,1,2023-05-14
C104627,2024-12-08,Guwahati,Organic Search,Assam,East,3,2023-08-21
C104628,2024-05-22,Chennai,Paid Social,Tamil Nadu,South,1,2023-05-10
C104629,2025-01-10,Surat,Organic Search,Gujarat,West,2,2023-11-03
C104630,2024-10-09,Jaipur,Offline-to-Online,Rajasthan,North,2,2025-03-13
C104631,2025-01-12,Dehradun,Referral,Uttarakhand,North,3,2025-03-11
C104632,2024-12-13,Jaipur,Paid Social,Rajasthan,North,2,2024-01-04
C104633,2025-01-31,Patna,Organic Search,Bihar,East,2,2023-09-06
C104634,2024-01-20,Kochi,Offline-to-Online,Kerala,South,2,2023-08-14
C104635,2024-03-21,Noida,Paid Social,Uttar Pradesh,North,1,2023-04-28
C104636,2024-09-16,Delhi,Influencer,Delhi,North,1,2023-12-10
C104637,2024-08-20,Pune,Paid Social,Maharashtra,West,1,2024-06-24
C104638,2024-12-09,Chandigarh,Organic Search,Punjab,North,2,2023-09-21
C104639,2024-12-25,Ahmedabad,Influencer,Gujarat,West,1,2023-04-30
C104640,2024-02-12,Jaipur,Paid Social,Rajasthan,North,2,
C104641,2023-08-30,Kolkata,Organic Search,West Bengal,East,1,2024-03-17
C104642,2024-11-19,Agra,Paid Social,Uttar Pradesh,North,3,2024-02-05
C104643,2024-10-20,Nagpur,Paid Social,Maharashtra,West,2,2023-12-29
C104644,2024-01-20,Gurgaon,Influencer,Haryana,North,1,2023-11-06
C104645,2023-06-18,Chandigarh,Paid Social,Punjab,North,2,2024-06-01
C104646,2023-05-04,Dehradun,Organic Search,Uttarakhand,North,3,2023-09-28
C104647,2023-12-27,Kolkata,Paid Social,West Bengal,East,1,2023-06-25
C104648,2024-01-17,Jodhpur,Offline-to-Online,Rajasthan,North,3,2024-01-22
C104649,2023-11-22,Nashik,Referral,Maharashtra,West,3,2023-06-17
C104650,2023-06-10,Lucknow,Paid Social,Uttar Pradesh,North,2,2024-08-09
C104651,2023-10-18,Hyderabad,Organic Search,Telangana,South,1,2023-07-18
C104652,2024-03-17,Chennai,Paid Social,Tamil Nadu,South,1,2023-07-26
C104653,2023-07-30,Mumbai,Organic Search,Maharashtra,West,1,2024-06-27
C104654,2023-11-21,Ranchi,Organic Search,Jharkhand,East,3,2024-01-23
C104655,2024-05-19,Hyderabad,Organic Search,Telangana,South,1,2023-04-16
C104656,2025-01-15,Dehradun,Influencer,Uttarakhand,North,3,2024-07-12
C104657,2025-01-27,Gurgaon,Referral,Haryana,North,1,2023-09-07
C104658,2024-04-26,Mumbai,Paid Social,Maharashtra,West,1,2023-06-23
C104659,2023-09-04,Surat,Influencer,Gujarat,West,2,
C104660,2024-01-14,Chandigarh,Paid Social,Punjab,North,2,
C104661,2024-10-13,Chandigarh,Influencer,Punjab,North,2,2023-04-27
C104662,2024-04-28,Jaipur,Organic Search,Rajasthan,North,2,2023-06-14
C104663,2024-08-12,Jaipur,Referral,Rajasthan,North,2,2023-06-11
C104664,2024-11-17,Nashik,Offline-to-Online,Maharashtra,West,3,2023-08-27
C104665,2024-10-04,Patna,Referral,Bihar,East,2,2023-06-23
C104666,2025-01-21,Hyderabad,Influencer,Telangana,South,1,2024-02-17
C104667,2023-07-22,Nashik,Organic Search,Maharashtra,West,3,2024-05-04
C104668,2024-02-05,Madurai,Organic Search,Tamil Nadu,South,3,2024-05-02
C104669,2023-05-19,Pune,Offline-to-Online,Maharashtra,West,1,2023-06-13
C104670,2024-07-13,Patna,Paid Social,Bihar,East,2,2023-04-30
C104671,2024-09-08,Bengaluru,Influencer,Karnataka,South,1,2023-05-24
C104672,2024-01-01,Chennai,Paid Social,Tamil Nadu,South,1,2023-11-22
C104673,2023-06-16,Indore,Organic Search,Madhya Pradesh,Central,2,2023-08-02
C104674,2024-06-05,Bhopal,Paid Social,Madhya Pradesh,Central,2,2023-04-06
C104675,2023-10-16,Ahmedabad,Influencer,Gujarat,West,1,2024-03-03
C104676,2023-11-10,Chennai,Influencer,Tamil Nadu,South,1,2023-10-22
C104677,2024-04-09,Jaipur,Organic Search,Rajasthan,North,2,2023-12-28
C104678,2025-03-05,Madurai,Paid Social,Tamil Nadu,South,3,2023-06-09
C104679,2024-03-25,Lucknow,Referral,Uttar Pradesh,North,2,2024-05-20
C104680,2024-11-01,Coimbatore,Paid Social,Tamil Nadu,South,2,2023-07-13
C104681,2024-04-03,Chandigarh,Paid Social,Punjab,North,2,2023-06-06
C104682,2024-04-26,Indore,Paid Social,Madhya Pradesh,Central,2,2023-05-30
C104683,2023-09-19,Dehradun,Paid Social,Uttarakhand,North,3,2023-10-11
C104684,2023-11-01,Vadodara,Organic Search,Gujarat,West,3,2023-12-21
